id,name,gender,category,country,era,role,faceShape,deskripsi_fisik,keywords_tags,eyeRatio,jaw,gonionRatio,chinRatio,noseRatio,lipRatio,browArch,foreheadRatio,smile,comment,traits,ciri_khusus,local_photo
celeb_0186,Denzel Washington,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1954-sekarang),Aktor Legendaris Peraih 2 Oscar,Oval,"Denzel Washington (Aktor Legendaris Peraih 2 Oscar) menampilkan profil visual berkarakter dengan struktur wajah Oval. Fokus pandangan ditandai oleh sorot mata otoritas moral, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung mancung lurus klasik dengan garis tulang hidung tegas, berpadu serasi dengan senyum berwibawa agung. Garis bawah wajah dipertegas oleh garis rahang kokoh terhormat, disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik. Ciri khas yang paling menonjol pada penampilannya meliputi Proporsi simetri wajah yang seimbang.","aktor, aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, denzel, denzel_washington, garis_rahang_kokoh_terhormat, hidung_lurus_klasik, hidung_mancung, laki_laki, legendaris, oscar, peraih, pria, proporsi_simetri_wajah_yang_seimbang, rambut_rapi_klasik, senyum_berwibawa_agung, sorot_mata_otoritas_moral, wajah_oval, washington",0.386,0.588,0.739,0.642,0.275,0.33,0.106,0.324,0.742,Wibawa panggung yang memerintah rasa hormat instan di setiap adegan!,Senyum berwibawa agung; Sorot mata otoritas moral; Garis rahang kokoh terhormat,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/denzel_washington.jpg
celeb_0187,Morgan Freeman,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1937-sekarang),Aktor Suara Emas Narator Dunia,Oval,"Merepresentasikan figur Aktor Suara Emas Narator Dunia, Morgan Freeman memiliki proporsi wajah Oval yang harmonis. Karakteristik utamanya terpancar dari sorot mata bijaksana abadi berpadu dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Struktur hidung terlihat hidung mancung lurus klasik dengan garis tulang hidung tegas, berdampingan dengan senyum hangat kebajikan. Kontur rahang diperkuat oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus dan disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik, mencerminkan identitas visual yang khas (Bintik wajah unik berkarakter).","aktor, aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, bintik_wajah_unik_berkarakter, dagu_oval, dunia, emas, freeman, hidung_lurus_klasik, hidung_mancung, laki_laki, morgan, morgan_freeman, narator, pria, rahang_proporsional, rambut_rapi_klasik, senyum_hangat, senyum_hangat_kebajikan, sorot_mata_bijaksana_abadi, suara, wajah_oval",0.376,0.557,0.724,0.651,0.267,0.305,0.095,0.326,0.745,Suara narasi paling menenangkan di muka bumi dan wibawa kebajikan sejati!,Bintik wajah unik berkarakter; Senyum hangat kebajikan; Sorot mata bijaksana abadi,Bintik wajah unik berkarakter,/assets/celebs_cache/morgan_freeman.jpg
celeb_0188,Samuel L. Jackson,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1948-sekarang),"Aktor Ikonik Box Office Dunia (Pulp Fiction, Avengers)",Oval,"Dengan arsitektur wajah Oval, Samuel L. Jackson mengekspresikan aura Aktor Ikonik Box Office Dunia (Pulp Fiction, Avengers). Visual wajah menampilkan tatapan tajam tanpa kompromi serta alis tebal natural berkarakter maskulin dengan proporsi simetris. Keseimbangan fitur wajah terlihat dari hidung mancung lurus klasik dengan garis tulang hidung tegas dan bentuk senyum percaya diri cool. Siluet wajah dibingkai oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus dengan tatanan gaya rambut rapi teratur berkarakter maskulin klasik, memberikan kesan autentik didukung oleh Kacamata bulat khas.","aktor, aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, avengers, dagu_oval, dunia, fiction, hidung_lurus_klasik, hidung_mancung, ikonik, jackson, kacamata_bulat_khas, laki_laki, mata_tajam, office, pria, pulp, rahang_proporsional, rambut_rapi_klasik, samuel, samuel_l_jackson, senyum_percaya_diri_cool, tatapan_fokus, tatapan_tajam_tanpa_kompromi, wajah_oval",0.399,0.594,0.741,0.611,0.262,0.356,0.09,0.336,0.691,Karisma cool tak tertandingi dan gaya dialog paling ikonik dalam sejarah perfilman!,Tatapan tajam tanpa kompromi; Kacamata bulat khas; Senyum percaya diri cool,Kacamata bulat khas,/assets/celebs_cache/samuel_l_jackson.jpg
celeb_0189,Will Smith,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1968-sekarang),Aktor Peraih Oscar & Bintang Blockbuster,Oval,"Karakteristik visual Will Smith (Aktor Peraih Oscar & Bintang Blockbuster) ditandai oleh geometri wajah Oval. Penampilan diperkuat oleh sorot mata hangat komunikatif yang dipadukan dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Di bagian tengah wajah, terdapat hidung mancung lurus klasik dengan garis tulang hidung tegas yang selaras dengan senyum lebar jutaan dolar. Bagian bawah wajah menonjolkan garis rahang fotogenik, dilengkapi oleh gaya rambut rapi teratur berkarakter maskulin klasik, serta diperkaya oleh sentuhan Proporsi simetri wajah yang seimbang.","aktor, aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, bintang, blockbuster, garis_rahang_fotogenik, hidung_lurus_klasik, hidung_mancung, laki_laki, oscar, peraih, pria, proporsi_simetri_wajah_yang_seimbang, rambut_rapi_klasik, senyum_lebar, senyum_lebar_jutaan_dolar, smith, sorot_mata_hangat_komunikatif, tatapan_hangat, wajah_oval, will, will_smith",0.371,0.547,0.731,0.645,0.254,0.323,0.094,0.307,0.867,"Daya pikat energi positif, humor segar, dan kehangatan yang langsung mencairkan suasana!",Senyum lebar jutaan dolar; Sorot mata hangat komunikatif; Garis rahang fotogenik,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/will_smith.jpg
celeb_0190,Tom Hanks,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1956-sekarang),America's Dad & Peraih 2 Oscar (Forrest Gump),Round / Soft,"Menampilkan pesona autentik Tom Hanks (America's Dad & Peraih 2 Oscar (Forrest Gump)) dengan arsitektur wajah Round / Soft yang harmonis. Fokus pandangan ditandai oleh sorot mata orang baik sejati, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung mancung lurus klasik dengan garis tulang hidung tegas, berpadu serasi dengan senyum tulus penuh empati. Garis bawah wajah dipertegas oleh dagu membulat halus menciptakan transisi garis pipi yang lembut, disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik dengan ciri khas Garis wajah ramah keluarga.","aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, americas, asal_as, dagu_membulat, forrest, garis_wajah_ramah_keluarga, gump, hanks, hidung_lurus_klasik, hidung_mancung, kontur_lembut, laki_laki, oscar, peraih, pipi_penuh, pria, rambut_rapi_klasik, senyum_tulus_penuh_empati, sorot_mata_orang_baik_sejati, tom, tom_hanks, wajah_round_soft",0.367,0.596,0.723,0.699,0.27,0.379,0.089,0.3,0.903,"Simbol integritas, kejujuran hati, dan kemampuan menghidupkan jiwa manusia biasa!",Senyum tulus penuh empati; Sorot mata orang baik sejati; Garis wajah ramah keluarga,Garis wajah ramah keluarga,/assets/celebs_cache/tom_hanks.jpg
celeb_0191,Harrison Ford,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1942-sekarang),"Legenda Sinema (Han Solo, Indiana Jones)",Square / Angular,"Harrison Ford (Legenda Sinema (Han Solo, Indiana Jones)) menampilkan profil visual berkarakter dengan struktur wajah Square / Angular. Fokus pandangan ditandai oleh sorot mata petualang, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung mancung lurus klasik dengan garis tulang hidung tegas, berpadu serasi dengan senyum miring ikonik berkarisma. Garis bawah wajah dipertegas oleh bekas luka dagu legendaris, disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik. Ciri khas yang paling menonjol pada penampilannya meliputi Proporsi simetri wajah yang seimbang.","aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, bekas_luka_dagu_legendaris, ford, han, harrison, harrison_ford, hidung_lurus_klasik, hidung_mancung, indiana, jones, laki_laki, legenda, pria, proporsi_simetri_wajah_yang_seimbang, rambut_rapi_klasik, senyum_miring_ikonik_berkarisma, sinema, solo, sorot_mata_petualang, wajah_square_angular",0.384,0.678,0.84,0.734,0.275,0.307,0.099,0.315,0.647,Pesona petualang tangguh yang santai menghadapi bahaya dengan seringai percaya diri!,Senyum miring ikonik berkarisma; Bekas luka dagu legendaris; Sorot mata petualang,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/harrison_ford.jpg
celeb_0192,Al Pacino,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1940-sekarang),"Legenda Sinema Dunia (The Godfather, Scarface)",Diamond / Chiseled,"Merepresentasikan figur Legenda Sinema Dunia (The Godfather, Scarface), Al Pacino memiliki proporsi wajah Diamond / Chiseled yang harmonis. Karakteristik utamanya terpancar dari sorot mata intens membara berpadu dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Struktur hidung terlihat hidung mancung lurus klasik dengan garis tulang hidung tegas, berdampingan dengan bibir proporsional simetris dengan senyuman simpul hangat bersahaja yang bersahabat. Kontur rahang diperkuat oleh garis rahang mafia karismatik dan disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik, mencerminkan identitas visual yang khas (Suara serak berapi-api).","aktor_tokoh_film, al_pacino, alis_maskulin, alis_natural, alis_tebal, asal_as, bibir_proporsional, dunia, garis_rahang_mafia_karismatik, godfather, hidung_lurus_klasik, hidung_mancung, laki_laki, legenda, pacino, pria, rambut_rapi_klasik, scarface, senyum_hangat, senyum_simpul, sinema, sorot_mata_intens_membara, suara_serak_berapi_api, the, wajah_diamond_chiseled",0.399,0.643,0.718,0.552,0.289,0.345,0.113,0.315,0.585,Ledakan energi akting teatrikal dan karisma kepemimpinan yang tak tergoyahkan!,Sorot mata intens membara; Garis rahang mafia karismatik; Suara serak berapi-api,Suara serak berapi-api,/assets/celebs_cache/al_pacino.jpg
celeb_0193,Robert De Niro,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1943-sekarang),"Legenda Sinema Peraih 2 Oscar (Taxi Driver, Raging Bull)",Square / Angular,"Dengan arsitektur wajah Square / Angular, Robert De Niro mengekspresikan aura Legenda Sinema Peraih 2 Oscar (Taxi Driver, Raging Bull). Visual wajah menampilkan sorot mata intens penyelidik serta alis tebal natural berkarakter maskulin dengan proporsi simetris. Keseimbangan fitur wajah terlihat dari hidung mancung lurus klasik dengan garis tulang hidung tegas dan bentuk senyum mengernyit khas. Siluet wajah dibingkai oleh tahi lalat pipi ikonik dengan tatanan gaya rambut rapi teratur berkarakter maskulin klasik, memberikan kesan autentik didukung oleh Proporsi simetri wajah yang seimbang.","aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, bull, driver, hidung_lurus_klasik, hidung_mancung, laki_laki, legenda, niro, oscar, peraih, pria, proporsi_simetri_wajah_yang_seimbang, raging, rambut_rapi_klasik, robert, robert_de_niro, senyum_mengernyit_khas, sinema, sorot_mata_intens_penyelidik, tahi_lalat_pipi_ikonik, taxi, wajah_square_angular",0.379,0.682,0.802,0.76,0.294,0.27,0.09,0.282,0.572,Metode penghayatan karakter tanpa kompromi yang menjadi standar emas seni peran!,Tahi lalat pipi ikonik; Senyum mengernyit khas; Sorot mata intens penyelidik,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/robert_de_niro.jpg
celeb_0194,Marlon Brando,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1924-2004),Bapak Seni Peran Modern (The Godfather),Square / Angular,"Karakteristik visual Marlon Brando (Bapak Seni Peran Modern (The Godfather)) ditandai oleh geometri wajah Square / Angular. Penampilan diperkuat oleh sorot mata magnetis menembus jiwa yang dipadukan dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Di bagian tengah wajah, terdapat hidung mancung lurus klasik dengan garis tulang hidung tegas yang selaras dengan bibir tipis proporsional dengan garis senyum tipis rileks dan proporsional. Bagian bawah wajah menonjolkan rahang dewa terpahat sempurna, dilengkapi oleh gaya rambut rapi teratur berkarakter maskulin klasik, serta diperkaya oleh sentuhan Karisma dominan.","aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, bapak, bibir_tipis, brando, godfather, hidung_lurus_klasik, hidung_mancung, karisma_dominan, laki_laki, marlon, marlon_brando, modern, peran, pria, rahang_dewa_terpahat_sempurna, rambut_rapi_klasik, seni, senyum_proporsional, senyum_tipis, sorot_mata_magnetis_menembus_jiwa, the, wajah_square_angular",0.365,0.644,0.791,0.735,0.288,0.289,0.093,0.335,0.51,Revolusi seni peran naturalistik yang mengubah wajah sinema dunia untuk selamanya!,Rahang dewa terpahat sempurna; Sorot mata magnetis menembus jiwa; Karisma dominan,Karisma dominan,/assets/celebs_cache/marlon_brando.jpg
celeb_0195,James Dean,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1931-1955),Ikon Pemberontak Abadi (Rebel Without a Cause),Heart / V-Shape,"Menampilkan pesona autentik James Dean (Ikon Pemberontak Abadi (Rebel Without a Cause)) dengan arsitektur wajah Heart / V-Shape yang harmonis. Fokus pandangan ditandai oleh sorot mata melankolis memberontak, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung mungil ramping proporsional dengan lekukan ujung halus natural, berpadu serasi dengan bibir penuh bervolume sehat dengan garis senyum tipis rileks dan proporsional. Garis bawah wajah dipertegas oleh garis rahang tirus tampan, disempurnakan oleh rambut jambul acak legendaris dengan ciri khas Rambut jambul acak legendaris.","abadi, aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_as, bibir_penuh, cause, dean, garis_rahang_tirus_tampan, hidung_halus, hidung_mungil, hidung_ramping, ikon, james, james_dean, laki_laki, pemberontak, pria, rambut_jambul_acak_legendaris, rebel, senyum_proporsional, senyum_tipis, sorot_mata_melankolis_memberontak, wajah_heart_v_shape, without",0.388,0.509,0.634,0.532,0.25,0.383,0.106,0.299,0.498,"Simbol abadi jiwa muda yang mencari makna, sensitif, dan bebas!",Rambut jambul acak legendaris; Sorot mata melankolis memberontak; Garis rahang tirus tampan,Rambut jambul acak legendaris,/assets/celebs_cache/james_dean.jpg
celeb_0196,Christopher Nolan ⏳,Laki-laki,Aktor & Tokoh Film,Inggris 🇬🇧,Modern (1970-sekarang),"Sutradara Maestro Sinema (Inception, Interstellar, Oppenheimer)",Square / Angular,"Christopher Nolan ⏳ (Sutradara Maestro Sinema (Inception, Interstellar, Oppenheimer)) menampilkan profil visual berkarakter dengan struktur wajah Square / Angular. Fokus pandangan ditandai oleh sorot mata arsitek narasi waktu, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung mancung lurus klasik dengan garis tulang hidung tegas, berpadu serasi dengan bibir proporsional simetris dengan garis senyum tipis rileks dan proporsional. Garis bawah wajah dipertegas oleh garis rahang tenang, disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik. Ciri khas yang paling menonjol pada penampilannya meliputi Jas rapi teratur khas.","aktor_tokoh_film, alis_maskulin, alis_natural, alis_tebal, asal_inggris, bibir_proporsional, christopher, christopher_nolan, garis_rahang_tenang, hidung_lurus_klasik, hidung_mancung, inception, interstellar, jas_rapi_teratur_khas, laki_laki, maestro, nolan, oppenheimer, pria, rambut_rapi_klasik, senyum_proporsional, senyum_tipis, sinema, sorot_mata_arsitek_narasi_waktu, sutradara, wajah_square_angular",0.383,0.708,0.814,0.738,0.289,0.305,0.091,0.317,0.471,Struktur narasi waktu nonlinear presisi dan komitmen pada efek praktis sinematik!,Jas rapi teratur khas; Sorot mata arsitek narasi waktu; Garis rahang tenang,Jas rapi teratur khas,/assets/celebs_cache/christopher_nolan.jpg
celeb_0197,Steven Spielberg,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1946-sekarang),"Bapak Sinema Modern (Jurassic Park, E.T., Schindler's List)",Oval,"Merepresentasikan figur Bapak Sinema Modern (Jurassic Park, E.T., Schindler's List), Steven Spielberg memiliki proporsi wajah Oval yang harmonis. Karakteristik utamanya terpancar dari sorot mata penuh rasa takjub berpadu dengan alis lurus mendatar (straight-brow) tegas maskulin. Struktur hidung terlihat hidung mancung lurus klasik dengan garis tulang hidung tegas, berdampingan dengan senyum imajinasi masa kecil. Kontur rahang diperkuat oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus dan disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik, mencerminkan identitas visual yang khas (Topi bisbol & kacamata ikonik).","aktor_tokoh_film, alis_lurus, alis_tegas, asal_as, bapak, dagu_oval, et, hidung_lurus_klasik, hidung_mancung, jurassic, laki_laki, list, modern, park, pria, rahang_proporsional, rambut_rapi_klasik, schindlers, senyum_imajinasi_masa_kecil, sinema, sorot_mata_penuh_rasa_takjub, spielberg, steven, steven_spielberg, topi_bisbol_kacamata_ikonik, wajah_oval",0.399,0.55,0.733,0.62,0.259,0.32,0.086,0.322,0.771,Kemampuan magis menyentuh emosi manusia dan membangkitkan rasa takjub sinema!,Topi bisbol & kacamata ikonik; Senyum imajinasi masa kecil; Sorot mata penuh rasa takjub,Topi bisbol & kacamata ikonik,/assets/celebs_cache/steven_spielberg.jpg
celeb_0198,Martin Scorsese,Laki-laki,Aktor & Tokoh Film,AS 🇺🇸,Modern (1942-sekarang),"Maestro Sinema Dunia (Goodfellas, Taxi Driver)",Round / Soft,"Dengan arsitektur wajah Round / Soft, Martin Scorsese mengekspresikan aura Maestro Sinema Dunia (Goodfellas, Taxi Driver). Visual wajah menampilkan mata almond proporsional simetris dengan sorot tatapan berkarisma serta alis tebal ekspresif, menyatu dengan garis dahi. Keseimbangan fitur wajah terlihat dari hidung mungil ramping proporsional dengan lekukan ujung halus natural dan bentuk bibir proporsional simetris dengan senyuman lebar terbuka ceria yang memancarkan aura positif bersahabat. Siluet wajah dibingkai oleh dagu persegi kokoh dengan rahang menyudut tegas maskulin dengan tatanan gaya rambut rapi teratur berkarakter maskulin klasik, memberikan kesan autentik didukung oleh Kacamata tebal bersemangat, Bicara cepat penuh gairah film.","aktor_tokoh_film, alis_tebal_ekspresif, asal_as, bibir_proporsional, bicara_cepat_penuh_gairah_film, dagu_persegi, driver, dunia, goodfellas, hidung_halus, hidung_mungil, hidung_ramping, kacamata_tebal_bersemangat, laki_laki, maestro, martin, martin_scorsese, mata_almond, pria, rahang_kokoh, rahang_menyudut, rambut_rapi_klasik, scorsese, senyum_ceria, senyum_lebar, sinema, sorot_tajam, tatapan_karismatik, taxi, wajah_round_soft",0.371,0.583,0.765,0.714,0.235,0.374,0.091,0.339,0.901,Gairah murni terhadap seni perfilman dan penguasaan ritme visual yang luar biasa!,Kacamata tebal bersemangat; Alis tebal ekspresif; Bicara cepat penuh gairah film,"Kacamata tebal bersemangat, Bicara cepat penuh gairah film",/assets/celebs_cache/martin_scorsese.jpg
